Student_ID,Gender,Age,Branch,CGPA,10th_Percentage,12th_Percentage,No_of_Internships,No_of_Projects,Placed
5206,Male,24,CSE,5.0,52.2,60.09,0,3,No
5207,Male,25,CSE,9.29,94.59,88.29,1,7,Yes
5208,Female,25,ECE,6.75,71.77,66.28,2,3,Yes
5209,Male,23,IT,5.0,60.13,51.38,2,3,No
5210,Male,23,CSE,9.39,93.88,95.18,0,5,Yes
5211,Female,24,ECE,6.13,73.59,68.35,3,8,Yes
5212,Male,25,CSE,6.4,57.43,62.63,0,1,No
5213,Male,21,IT,5.84,70.74,72.56,4,1,Yes
5214,Female,23,CE,8.77,91.53,91.84,3,3,Yes
5215,Female,23,ECE,6.6,65.69,55.88,2,5,Yes
5216,Male,25,CSE,8.15,79.17,83.78,1,5,Yes
5217,Female,20,CSE,6.41,68.56,63.25,2,2,Yes
5218,Female,20,ME,7.49,69.35,74.84,1,5,Yes
5219,Female,20,ECE,5.0,53.12,54.01,3,3,Yes
5220,Male,23,CSE,6.14,57.11,63.77,0,4,No
5221,Male,24,ECE,8.61,86.31,93.59,2,6,Yes
5222,Male,20,CSE,8.49,82.05,85.82,0,7,Yes
5223,Female,25,EE,6.19,79.61,76.18,3,6,Yes
5224,Female,24,ME,6.63,69.24,67.53,1,2,Yes
5225,Female,20,ECE,9.93,98.3,100,1,5,Yes
5226,Male,25,ECE,7.72,97.72,100,2,4,Yes
5227,Female,20,CSE,5.0,56.31,55.48,2,3,No
5228,Male,24,ME,5.56,64.07,60.54,2,5,Yes
5229,Male,21,EE,7.17,81.66,72.8,2,5,Yes
5230,Female,22,IT,7.28,79.4,72.19,1,1,Yes
5231,Female,25,CSE,7.58,98.43,96.3,2,5,Yes
5232,Female,21,ECE,6.3,60.92,55.16,1,3,No
5233,Male,25,CE,6.69,67.19,73.49,1,7,Yes
5234,Female,25,ECE,5.99,70.21,72.38,1,2,No
5235,Male,20,CE,5.0,56.02,55.93,2,4,No
5236,Male,22,IT,5.82,65.21,72.05,0,4,No
5237,Female,22,ECE,5.33,55.33,55.45,3,6,Yes
5238,Male,22,CSE,6.32,71.33,71.92,2,5,Yes
5239,Male,23,ME,5.35,64.49,68.22,0,3,No
5240,Male,24,IT,6.02,61.21,68.36,3,2,Yes
5241,Female,21,ECE,5.63,80.19,71.53,0,2,No
5242,Female,21,IT,5.0,65.35,61.17,2,0,No
5243,Male,23,CSE,7.27,70.42,71.66,2,3,Yes
5244,Male,24,ECE,5.58,61.58,69.04,1,5,Yes
5245,Female,24,ECE,7.37,71.52,66.88,0,3,Yes
5246,Male,24,ECE,7.03,75.67,80.18,1,4,Yes
5247,Female,23,CSE,5.15,55.55,56.92,4,2,Yes
5248,Female,23,CSE,6.22,71.32,76.52,1,2,Yes
5249,Male,23,EE,5.0,53.89,47.89,1,3,No
5250,Male,24,CSE,6.97,76.87,77.0,1,3,Yes
5251,Male,21,CSE,5.69,59.18,59.88,0,1,No
5252,Male,22,ME,6.41,71.47,68.31,1,3,Yes
5253,Female,22,IT,6.06,59.06,56.42,2,3,Yes
5254,Male,21,CSE,9.14,93.28,84.28,1,2,Yes
5255,Female,25,IT,9.45,96.3,91.95,1,4,Yes
5256,Female,21,ECE,7.14,85.78,77.94,0,3,Yes
5257,Female,25,ECE,8.04,81.93,81.87,2,8,Yes
5258,Female,21,CSE,8.72,95.67,93.87,2,5,Yes
5259,Female,23,CSE,6.71,74.48,74.73,2,7,Yes
5260,Female,20,EE,6.53,64.32,72.25,1,1,No
5261,Female,25,CE,6.48,87.9,78.39,3,4,Yes
5262,Female,21,IT,5.0,57.24,56.54,1,0,No
5263,Female,25,IT,6.17,74.49,65.71,0,4,Yes
5264,Female,23,CSE,6.86,89.28,84.96,3,5,Yes
5265,Male,20,CE,7.24,82.89,78.36,2,5,Yes
5266,Female,22,CSE,6.22,69.2,70.33,1,2,Yes
5267,Male,23,ME,9.34,97.71,94.0,3,3,Yes
5268,Male,21,ECE,6.02,65.56,65.42,2,6,Yes
5269,Female,24,CE,6.25,61.0,61.24,2,1,Yes
5270,Female,21,IT,5.0,60.91,52.77,3,3,No
5271,Male,24,IT,5.0,60.57,57.91,3,2,Yes
5272,Female,24,CE,6.13,70.75,63.66,1,4,No
5273,Male,23,IT,8.5,95.77,95.92,0,6,Yes
5274,Male,20,IT,8.79,86.51,88.01,1,4,Yes
5275,Male,20,CSE,7.82,83.73,88.19,2,4,Yes
5276,Female,22,ME,6.13,75.9,68.62,1,5,Yes
5277,Female,20,ECE,5.0,57.49,64.43,1,3,No
5278,Female,22,ECE,5.0,55.73,52.55,0,5,No
5279,Male,25,IT,5.44,68.74,66.6,1,5,Yes
5280,Female,20,CSE,8.27,92.71,88.32,0,4,Yes
5281,Male,23,CSE,8.8,92.83,93.1,3,3,Yes
5282,Male,21,IT,8.36,81.81,85.11,2,4,Yes
5283,Female,25,IT,6.83,77.56,74.82,3,3,Yes
5284,Male,25,CSE,5.0,51.88,55.01,0,5,No
5285,Female,21,CSE,7.88,81.7,87.4,2,3,Yes
5286,Female,20,ME,6.79,85.75,80.43,3,5,Yes
5287,Female,25,ECE,7.85,87.27,91.65,2,6,Yes
5288,Male,24,IT,7.54,86.2,77.12,3,2,Yes
5289,Male,24,ECE,5.0,55.67,52.83,1,4,No
5290,Male,25,ECE,5.05,68.61,60.56,0,1,No
5291,Male,23,IT,5.0,57.52,55.43,3,2,No
5292,Male,24,ECE,5.6,69.34,73.2,2,6,Yes
5293,Male,25,EE,8.27,96.15,94.94,1,4,Yes
5294,Female,23,CSE,7.58,94.28,96.02,1,3,Yes
5295,Male,22,CSE,8.25,95.95,100,3,2,Yes
5296,Male,20,ME,5.0,62.86,54.75,1,7,No
5297,Male,25,CSE,8.6,94.24,91.69,2,3,Yes
5298,Female,24,ME,5.29,55.61,49.56,1,0,No
5299,Male,23,CSE,8.1,79.54,84.13,1,4,Yes
5300,Female,22,CE,7.0,90.02,92.08,2,2,Yes
5301,Male,22,ME,7.2,93.78,83.84,2,2,Yes
5302,Male,22,IT,5.35,54.23,47.78,1,2,No
5303,Male,20,ME,5.0,67.64,58.94,2,2,No
5304,Female,22,ME,7.83,92.45,88.56,3,4,Yes
5305,Female,25,ME,8.54,95.21,97.76,1,2,Yes
5306,Male,25,EE,7.19,82.17,75.98,0,5,Yes
5307,Male,23,CSE,5.0,57.58,54.95,3,3,No
5308,Female,22,CE,8.44,88.88,94.36,2,5,Yes
5309,Male,25,ECE,7.05,64.42,66.77,1,4,Yes
5310,Male,23,ECE,8.43,81.22,80.13,2,5,Yes
5311,Male,25,ME,8.75,97.23,87.31,0,4,Yes
5312,Female,21,ME,5.0,51.56,45,2,5,No
5313,Male,24,CSE,5.0,61.92,52.66,2,2,No
5314,Female,25,CE,6.73,85.68,84.9,1,4,Yes
5315,Male,21,ECE,7.92,92.57,98.25,1,5,Yes
5316,Female,22,CE,5.31,53.53,49.9,2,2,No
5317,Female,22,ECE,5.0,62.74,54.3,2,0,No
5318,Male,24,IT,5.09,58.98,61.86,1,0,No
5319,Female,25,CSE,5.37,57.03,62.56,2,1,Yes
5320,Female,20,EE,7.93,76.96,79.49,3,7,Yes
5321,Female,21,IT,7.31,96.82,89.08,1,1,Yes
5322,Female,24,ECE,7.75,81.93,79.03,3,1,Yes
5323,Female,25,IT,7.97,92.5,90.11,3,0,Yes
5324,Male,20,ME,8.2,77.3,81.87,0,0,Yes
5325,Male,21,CSE,8.46,83.61,81.77,2,4,Yes
5326,Male,21,CSE,5.54,52.55,57.77,1,3,No
5327,Male,21,CE,8.61,95.85,94.71,1,4,Yes
5328,Female,24,EE,5.0,53.09,46.12,0,3,No
5329,Female,21,CSE,6.35,78.17,80.24,2,2,Yes
5330,Female,25,CSE,7.26,83.51,88.73,2,3,Yes
5331,Male,24,IT,5.8,65.25,66.05,0,3,No
5332,Female,21,ME,5.35,63.21,60.92,4,6,Yes
5333,Female,22,CE,6.91,81.83,83.5,3,4,Yes
5334,Male,20,ME,5.51,74.49,72.86,1,5,No
5335,Female,20,EE,5.0,53.81,47.9,1,4,No
5336,Male,20,ME,5.85,68.36,65.93,0,0,No
5337,Male,24,EE,8.52,98.46,100,0,7,Yes
5338,Male,23,CSE,6.34,77.79,69.18,1,5,Yes
5339,Female,21,CSE,5.0,54.63,45.57,0,1,No
5340,Male,23,CSE,7.71,88.9,84.21,2,0,Yes
5341,Female,25,ECE,5.29,51.41,45,0,6,No
5342,Male,23,ME,6.09,61.4,57.85,4,3,Yes
5343,Male,23,CSE,5.31,58.92,50.89,0,5,No
5344,Female,23,ECE,5.0,54.79,51.93,1,2,No
5345,Female,22,CE,6.62,71.57,66.75,1,3,No
5346,Male,21,CSE,7.82,74.3,76.58,2,3,Yes
5347,Female,21,IT,6.08,55.98,55.46,1,5,Yes
5348,Male,25,CSE,7.49,89.97,89.94,1,1,Yes
5349,Male,20,CSE,6.84,85.44,77.53,2,3,Yes
5350,Male,23,ECE,5.0,53.64,55.75,0,5,No
5351,Female,22,CSE,7.77,93.68,83.69,1,3,Yes
5352,Female,24,IT,6.73,86.27,76.36,3,4,Yes
5353,Female,23,CE,5.0,54.38,45,2,0,No
5354,Male,21,ECE,8.42,92.0,93.96,2,1,Yes
5355,Female,22,ECE,6.31,68.65,75.84,0,1,No
5356,Female,25,CE,7.41,94.64,89.87,1,1,Yes
5357,Male,21,ME,5.0,53.68,51.26,1,5,No
5358,Female,20,ME,5.54,62.42,70.39,1,3,No
5359,Male,24,CSE,6.09,61.21,66.38,3,6,Yes
5360,Male,20,IT,5.97,75.05,72.26,2,7,Yes
5361,Male,25,IT,5.39,57.29,52.31,1,1,No
5362,Male,23,CSE,5.0,59.23,65.89,1,6,No
5363,Male,23,CSE,5.19,65.86,70.65,2,2,Yes
5364,Female,20,CE,6.94,81.45,76.68,3,2,Yes
5365,Female,23,ECE,7.79,91.54,82.36,1,6,Yes
5366,Male,23,CSE,6.47,77.31,81.1,0,1,Yes
5367,Female,22,EE,6.26,73.93,79.01,1,2,Yes
5368,Female,24,ECE,5.33,71.17,72.02,2,4,Yes
5369,Female,22,ME,5.53,53.75,58.31,2,3,No
5370,Male,24,CSE,5.0,50.91,57.32,1,3,No
5371,Male,25,CSE,5.77,80.39,73.43,2,4,Yes
5372,Female,23,CE,5.0,57.5,48.71,2,3,No
5373,Male,21,ME,6.45,79.71,81.14,0,7,Yes
5374,Female,22,CSE,8.64,83.81,86.84,2,5,Yes
5375,Male,25,CE,7.24,79.96,79.15,2,4,Yes
5376,Female,20,ME,5.0,57.35,59.37,3,3,No
5377,Female,21,CSE,8.15,96.82,90.16,1,3,Yes
5378,Female,21,ECE,6.01,66.86,70.48,1,5,Yes
5379,Female,22,CSE,5.79,63.68,56.82,1,1,No
5380,Male,25,ECE,5.0,62.46,68.81,3,5,No
5381,Male,20,ECE,5.0,61.68,60.34,2,3,No
5382,Female,21,IT,10.0,97.9,99.83,0,7,Yes
5383,Male,25,ME,5.0,50.11,53.9,2,5,No
5384,Male,25,ECE,5.57,69.37,71.46,0,4,No
5385,Male,25,EE,7.43,70.69,72.95,0,1,No
5386,Male,25,CE,5.0,53.61,55.41,0,3,No
5387,Female,20,CSE,5.46,62.75,70.29,1,5,No
5388,Female,20,CSE,5.0,56.83,59.96,3,6,Yes
5389,Female,24,ME,8.6,93.44,98.92,3,5,Yes
5390,Male,24,ME,6.06,55.14,53.78,4,4,Yes
5391,Male,23,EE,5.0,56.07,63.17,2,5,No
5392,Male,20,ECE,6.73,80.25,84.82,0,1,No
5393,Female,24,IT,8.33,85.0,84.8,2,4,Yes
5394,Female,25,ECE,6.6,86.28,80.44,0,2,No
5395,Male,22,IT,5.24,65.0,61.59,1,3,Yes
5396,Male,21,CE,6.28,65.77,72.75,3,6,Yes
5397,Male,20,ME,5.0,51.34,51.34,2,2,No
5398,Male,21,EE,7.03,76.21,75.07,1,2,Yes
5399,Male,22,CSE,5.31,53.44,50.12,0,6,No
5400,Male,25,CSE,7.56,87.82,84.68,3,1,Yes
5401,Female,21,ME,5.85,61.41,53.21,0,3,No
5402,Male,24,IT,6.74,86.43,76.89,0,1,No
5403,Female,21,ECE,6.4,80.52,88.03,3,3,Yes
5404,Male,23,CSE,5.46,76.38,68.85,0,8,Yes
5405,Male,23,CSE,5.0,54.73,48.02,4,2,No
5406,Female,23,CSE,5.85,67.65,71.86,2,7,Yes
5407,Female,24,CSE,8.12,85.11,79.05,3,4,Yes
5408,Male,23,CE,7.54,94.42,97.88,1,4,Yes
5409,Female,21,IT,9.62,97.79,93.56,1,4,Yes
5410,Female,23,ECE,7.77,89.24,96.05,1,3,Yes
5411,Female,25,EE,7.04,76.39,67.82,1,8,Yes
5412,Male,20,CE,8.72,81.16,87.44,3,7,Yes
5413,Male,22,CSE,8.11,88.57,79.44,2,5,Yes
5414,Female,21,CSE,9.36,98.07,89.36,3,1,Yes
5415,Male,25,ECE,6.32,68.99,67.61,2,5,Yes
5416,Male,22,ECE,5.0,50.27,45,1,0,No
5417,Male,22,CSE,5.82,72.64,72.15,2,4,Yes
5418,Male,23,CSE,9.13,98.68,98.61,3,3,Yes
5419,Male,20,CSE,5.0,59.43,50.14,1,1,No
5420,Male,25,CE,7.08,88.84,85.75,2,1,Yes
5421,Male,22,ECE,6.55,65.11,57.07,1,6,Yes
5422,Female,22,CSE,7.26,71.21,66.15,1,5,Yes
5423,Male,21,ME,6.7,90.82,82.65,4,2,Yes
5424,Female,20,ECE,5.54,69.7,60.74,4,1,Yes
5425,Female,22,IT,7.27,70.55,67.13,1,6,Yes
5426,Female,20,CE,7.54,76.57,69.9,0,1,Yes
5427,Male,23,EE,6.29,63.32,66.75,2,7,Yes
5428,Female,24,ECE,7.03,85.13,92.75,3,6,Yes
5429,Male,24,CE,5.0,50.98,45,1,6,No
5430,Male,23,CSE,9.15,97.55,97.99,1,5,Yes
5431,Male,20,EE,6.1,73.35,67.74,2,5,Yes
5432,Male,24,ECE,5.0,60.08,59.64,1,1,No
5433,Male,24,ECE,6.78,70.75,75.99,1,3,Yes
5434,Male,23,ME,6.26,83.91,75.38,0,3,No
5435,Male,22,ECE,6.96,81.78,75.57,3,3,Yes
5436,Male,22,IT,7.17,92.01,87.74,2,6,Yes
5437,Female,25,ECE,7.77,82.87,90.52,2,6,Yes
5438,Male,23,CE,8.31,98.72,93.61,1,6,Yes
5439,Male,22,CE,7.59,86.74,89.29,4,2,Yes
5440,Female,24,EE,8.93,93.02,88.79,0,3,Yes
5441,Male,22,CE,7.32,76.93,73.35,2,4,Yes
5442,Female,25,IT,5.0,61.86,57.95,0,5,No
5443,Male,24,CE,9.3,96.65,100,0,7,Yes
5444,Male,25,EE,5.0,57.0,54.0,1,4,No
5445,Female,24,CE,9.02,91.23,96.77,2,3,Yes
5446,Male,23,ME,6.32,76.48,80.66,1,5,Yes
5447,Male,25,CE,8.53,79.4,84.23,0,3,Yes
5448,Male,23,ME,6.13,71.19,65.22,2,5,Yes
5449,Male,20,IT,6.33,64.11,72.02,1,7,Yes
5450,Male,25,ECE,5.0,58.51,59.44,0,4,No
5451,Female,24,CSE,5.85,80.62,73.17,2,0,No
5452,Male,25,IT,6.62,86.11,76.44,2,2,Yes
5453,Female,24,ME,5.75,58.6,62.64,0,0,No
5454,Female,25,IT,7.19,79.93,72.05,0,6,Yes
5455,Male,21,CSE,5.0,55.24,48.04,1,1,No
5456,Male,22,CSE,5.27,54.02,46.63,2,4,Yes
5457,Female,22,ECE,5.94,68.85,66.63,1,2,No
5458,Female,21,ECE,6.27,60.18,58.85,2,6,Yes
5459,Male,24,IT,5.08,61.87,64.82,2,4,No
5460,Female,20,ME,7.92,85.82,91.56,0,5,Yes
5461,Female,20,IT,5.99,67.53,74.61,0,3,No
5462,Male,25,EE,6.99,83.1,85.75,1,3,Yes
5463,Male,25,ECE,9.46,93.37,96.58,1,6,Yes
5464,Male,21,ME,8.69,97.41,95.37,1,3,Yes
5465,Female,20,CSE,5.33,50.88,47.71,2,4,Yes
5466,Female,23,IT,8.54,90.91,85.98,1,1,Yes
5467,Male,22,CSE,5.02,53.8,59.92,0,1,No
5468,Female,21,ME,6.21,62.18,53.19,1,3,Yes
5469,Male,23,CSE,5.85,67.52,58.06,1,6,Yes
5470,Male,20,EE,6.47,75.05,71.7,0,6,Yes
5471,Male,25,CSE,7.57,84.17,75.35,1,4,Yes
5472,Female,22,IT,5.0,51.36,50.35,0,1,No
5473,Female,23,CSE,5.62,60.44,65.45,2,0,Yes
5474,Female,20,EE,8.46,96.26,96.44,0,5,Yes
5475,Female,21,CE,8.41,83.19,77.89,1,2,Yes
5476,Male,25,ECE,9.18,95.4,86.35,1,1,Yes
5477,Male,24,EE,7.4,90.89,95.81,2,5,Yes
5478,Female,22,IT,5.0,54.06,49.74,0,1,No
5479,Female,25,IT,7.61,90.7,83.42,2,5,Yes
5480,Male,23,CE,7.9,79.74,77.25,1,4,Yes
5481,Male,22,ECE,5.0,50.4,45.32,1,2,No
5482,Female,22,EE,6.5,83.92,81.39,2,3,Yes
5483,Female,25,ECE,7.36,74.43,73.41,1,4,Yes
5484,Male,22,CE,5.0,51.03,45,2,3,No
5485,Male,21,IT,8.71,86.16,83.03,3,2,Yes
5486,Male,22,CE,6.53,63.67,56.14,1,1,No
5487,Female,20,ECE,5.0,52.97,49.21,1,1,No
5488,Male,23,CE,7.68,93.22,90.61,2,8,Yes
5489,Male,20,IT,6.45,77.61,76.7,3,7,Yes
5490,Male,24,CSE,7.05,82.02,72.81,3,2,Yes
5491,Male,25,CE,7.13,79.2,80.91,1,1,Yes
5492,Male,23,ME,5.48,65.8,56.33,0,5,No
5493,Male,20,EE,7.38,76.31,66.42,3,4,Yes
5494,Male,22,IT,6.23,71.4,70.93,1,5,Yes
5495,Male,25,CSE,7.12,85.58,89.95,2,2,Yes
5496,Male,20,CE,6.45,79.0,71.72,1,2,Yes
5497,Male,21,CSE,9.77,96.73,95.08,2,1,Yes
5498,Female,21,EE,5.47,52.2,52.87,2,5,No
5499,Female,24,ME,5.97,76.14,81.63,0,5,No
5500,Male,21,CSE,5.0,60.59,52.32,1,0,No
5501,Female,20,ME,7.71,91.65,97.4,0,4,Yes
5502,Male,21,CE,9.56,95.43,96.57,2,3,Yes
5503,Female,20,ECE,6.44,70.25,77.94,2,3,Yes
5504,Female,25,CSE,8.54,91.94,82.92,0,6,Yes
5505,Male,21,ME,7.82,80.32,73.52,1,5,Yes
5506,Female,23,EE,5.21,50.9,48.81,1,2,No
5507,Female,24,ECE,6.15,54.75,59.87,2,2,No
5508,Male,20,EE,5.74,71.41,67.22,1,7,Yes
5509,Female,24,CSE,5.0,51.34,45,0,5,No
5510,Female,20,EE,7.74,79.85,85.2,3,3,Yes
5511,Female,21,ECE,6.28,80.57,70.67,3,8,Yes
5512,Female,25,ECE,5.0,61.89,56.62,1,4,No
5513,Female,23,CSE,5.15,55.57,48.96,2,3,No
5514,Male,20,CE,8.22,76.73,83.85,1,3,Yes
5515,Male,20,ECE,5.0,58.82,54.35,1,4,No
5516,Male,22,IT,5.0,59.01,55.68,1,1,No
5517,Female,20,CSE,5.0,57.69,56.12,1,4,No
5518,Female,22,CSE,6.69,67.71,61.46,2,1,Yes
5519,Male,24,CSE,7.06,86.68,91.47,0,5,Yes
5520,Male,25,CE,8.6,97.9,100,1,4,Yes
5521,Male,21,ECE,7.91,84.31,76.93,1,6,Yes
5522,Male,24,ECE,7.83,79.98,70.74,2,2,Yes
5523,Male,20,IT,5.44,59.74,64.34,0,6,Yes
5524,Male,21,ECE,5.78,64.56,56.12,1,5,No
5525,Female,23,ECE,7.53,92.61,90.36,1,4,Yes
5526,Female,25,CE,8.29,83.96,84.69,1,3,Yes
5527,Male,24,ECE,8.65,98.62,100,0,4,Yes
5528,Male,24,ECE,5.84,73.47,70.87,4,5,Yes
5529,Male,21,ME,6.09,60.3,64.93,1,5,No
5530,Female,20,ME,6.49,65.9,66.89,0,0,No
5531,Female,21,ME,6.52,76.77,74.61,1,3,Yes
5532,Female,23,CSE,5.57,57.85,53.51,2,7,Yes
5533,Male,22,CSE,7.54,98.78,92.26,1,4,Yes
5534,Male,20,ECE,5.86,51.45,52.41,1,2,No
5535,Female,23,IT,6.24,75.66,82.26,0,4,Yes
5536,Female,23,ME,7.42,69.78,69.27,0,4,No
5537,Male,24,IT,5.69,50.67,54.62,3,4,Yes
5538,Male,21,ECE,5.0,52.3,55.38,0,4,No
5539,Male,20,IT,8.25,88.04,90.24,0,2,Yes
5540,Female,23,CE,5.08,71.7,65.6,0,2,No
5541,Male,24,CE,5.58,66.94,70.0,1,3,No
5542,Female,22,CE,6.36,76.17,69.63,2,4,Yes
5543,Male,25,EE,5.22,68.96,62.25,2,4,No
5544,Female,25,EE,5.96,64.58,60.34,3,3,Yes
5545,Male,20,ECE,7.74,85.52,75.68,1,2,Yes
5546,Female,25,CE,5.0,61.82,53.74,3,4,No
5547,Male,20,IT,9.74,96.78,95.54,0,4,Yes
5548,Female,22,ME,8.39,97.68,89.83,1,8,Yes
5549,Female,22,CE,5.0,62.35,55.89,4,2,No
5550,Female,22,EE,6.22,80.22,77.57,1,6,Yes
5551,Male,22,EE,7.18,69.65,75.79,1,3,Yes
5552,Male,20,ECE,7.1,84.2,83.4,1,4,Yes
5553,Male,22,CSE,5.93,66.37,70.56,0,2,No
5554,Female,21,CSE,7.05,85.21,83.71,1,0,Yes
5555,Female,20,CSE,6.38,58.02,60.93,1,4,Yes
5556,Female,24,CSE,5.98,59.94,59.6,1,1,No
5557,Female,23,EE,7.25,86.24,79.6,1,1,Yes
5558,Male,23,CSE,6.5,77.18,77.25,1,7,Yes
5559,Female,24,CSE,5.0,57.14,51.31,2,0,No
5560,Male,23,IT,6.41,63.98,61.01,1,3,No
5561,Female,24,CE,5.0,54.1,45,1,6,No
5562,Male,22,CE,7.31,95.84,90.32,1,4,Yes
5563,Male,25,ME,7.08,74.05,69.42,2,5,Yes
5564,Female,21,ME,5.28,56.4,58.37,1,6,No
5565,Female,20,ECE,8.19,96.96,89.8,1,6,Yes
5566,Female,20,CSE,6.96,71.92,73.21,1,6,Yes
5567,Female,20,CSE,7.23,94.73,84.75,0,0,Yes
5568,Male,23,CE,7.81,94.5,89.13,1,3,Yes
5569,Male,23,EE,7.7,94.81,85.91,0,3,Yes
5570,Female,20,CSE,5.69,70.15,62.98,1,3,Yes
5571,Female,24,ECE,6.87,74.43,70.89,1,7,Yes
5572,Female,20,CSE,5.0,53.42,49.62,4,7,Yes
5573,Female,21,ME,5.0,52.44,57.96,3,5,No
5574,Female,25,CE,5.32,56.56,63.83,1,4,No
5575,Male,25,CE,7.35,79.06,74.62,1,7,Yes
5576,Female,25,IT,8.26,84.66,79.97,1,3,Yes
5577,Female,23,EE,9.16,94.76,93.41,2,5,Yes
5578,Female,20,ECE,5.41,50.5,48.61,2,1,No
5579,Female,24,IT,8.08,98.23,99.27,1,1,Yes
5580,Male,21,ECE,7.43,70.76,69.87,1,5,Yes
5581,Female,21,IT,7.01,79.01,69.04,1,4,Yes
5582,Female,24,ME,5.25,61.2,63.41,1,7,No
5583,Female,21,IT,8.85,95.04,89.99,1,0,Yes
5584,Male,25,CSE,7.98,96.06,90.37,2,2,Yes
5585,Male,25,CE,8.91,91.99,93.14,0,5,Yes
5586,Male,21,CSE,5.0,54.94,46.22,2,1,No
5587,Male,22,CSE,6.89,74.29,74.26,2,4,Yes
5588,Male,22,ME,7.58,71.75,72.94,2,4,Yes
5589,Male,21,CSE,7.1,69.83,76.6,3,6,Yes
5590,Male,23,CSE,8.74,96.93,95.86,1,3,Yes
5591,Female,25,ME,5.65,61.84,62.72,1,3,No
5592,Female,24,ECE,6.38,71.3,76.32,2,5,Yes
5593,Male,20,ME,7.39,89.52,89.34,1,3,Yes
5594,Female,21,ECE,6.18,69.59,62.23,0,5,No
5595,Male,25,ECE,5.4,58.13,64.84,2,6,Yes
5596,Female,22,EE,6.74,85.99,79.47,4,3,Yes
5597,Male,25,CSE,6.72,64.64,63.55,3,4,Yes
5598,Male,23,IT,7.67,80.89,73.45,2,5,Yes
5599,Male,22,EE,8.5,87.78,84.2,1,6,Yes
5600,Male,20,IT,6.97,81.19,88.15,3,1,Yes
5601,Male,20,EE,5.72,50.14,56.35,2,3,No
5602,Male,24,ECE,6.46,78.2,83.1,3,7,Yes
5603,Female,23,ME,6.0,58.77,65.16,1,2,No
5604,Female,21,EE,7.55,87.22,80.94,3,0,Yes
5605,Female,25,CSE,8.46,92.19,87.59,1,5,Yes
5606,Female,23,EE,7.12,65.46,67.67,2,4,Yes
5607,Male,21,ECE,5.58,50.31,50.65,2,5,No
5608,Female,22,ECE,8.46,95.25,97.23,1,4,Yes
5609,Female,24,CSE,5.87,54.34,60.68,3,1,Yes
5610,Male,20,ECE,7.61,78.37,73.3,1,3,Yes
5611,Female,23,EE,8.85,83.63,87.96,2,1,Yes
5612,Male,20,ME,5.0,50.05,45,1,3,No
5613,Male,25,ME,8.65,91.04,88.15,3,5,Yes
5614,Male,22,CSE,5.0,52.87,45,2,5,No
5615,Male,21,CSE,8.05,88.39,94.43,2,1,Yes
5616,Female,23,ME,8.12,91.05,98.16,2,6,Yes
5617,Female,20,IT,7.38,88.03,93.76,1,7,Yes
5618,Male,23,CSE,6.43,59.92,66.74,1,3,No
5619,Male,20,ECE,5.0,55.97,56.84,2,3,No
5620,Male,20,CSE,8.26,82.19,82.52,1,4,Yes
5621,Male,24,CE,6.93,70.21,60.79,1,0,No
5622,Female,20,ME,5.44,57.33,62.86,0,4,No
5623,Male,25,ECE,9.21,91.63,91.33,0,5,Yes
5624,Female,24,ME,6.0,76.36,74.11,4,7,Yes
5625,Female,20,ME,8.54,96.31,96.57,3,2,Yes
5626,Female,22,CSE,8.42,89.81,83.31,3,3,Yes
5627,Female,20,CSE,6.41,66.05,64.08,4,2,Yes
5628,Female,21,CE,8.75,86.86,84.16,2,6,Yes
5629,Male,21,ECE,6.33,70.59,66.46,2,2,Yes
5630,Male,20,IT,7.01,77.93,79.43,1,5,Yes
5631,Female,24,CSE,5.61,55.2,58.29,1,4,No
5632,Male,23,ECE,5.46,64.89,68.1,1,5,Yes
5633,Male,22,CSE,8.88,87.27,88.36,1,4,Yes
5634,Female,25,CE,7.19,80.49,82.83,2,4,Yes
5635,Male,23,CE,5.63,52.45,50.06,0,7,No
5636,Female,23,CE,5.55,70.91,73.92,1,3,No
5637,Female,21,CE,5.48,70.05,75.63,4,3,Yes
5638,Female,24,CSE,8.76,98.95,89.16,1,5,Yes
5639,Female,25,ECE,5.0,63.96,54.08,0,3,No
5640,Male,23,CSE,5.88,67.03,67.08,2,5,Yes
5641,Female,23,IT,6.43,81.62,73.43,4,3,Yes
5642,Male,22,CSE,5.77,78.06,69.55,3,3,Yes
5643,Female,21,CE,7.09,71.71,75.24,1,4,Yes
5644,Female,21,IT,5.89,58.44,59.55,2,2,Yes
5645,Male,21,CSE,5.45,75.61,65.69,2,3,Yes
5646,Male,20,EE,5.78,68.16,75.69,1,6,Yes
5647,Female,21,CSE,7.39,95.82,94.29,2,4,Yes
5648,Male,21,ME,5.0,57.33,64.98,1,2,No
5649,Female,24,IT,8.89,86.37,90.62,1,3,Yes
5650,Male,21,IT,5.53,50.6,53.37,1,3,No
5651,Female,22,ME,5.0,58.36,64.42,3,4,No
5652,Male,25,IT,5.39,71.59,64.82,2,3,Yes
5653,Female,21,EE,5.96,67.7,66.82,0,0,No
5654,Male,21,ME,5.0,56.66,49.24,2,1,No
5655,Male,20,CSE,6.7,68.13,73.43,1,0,Yes
5656,Female,20,ME,8.53,92.85,99.72,3,5,Yes
5657,Male,25,EE,5.0,60.37,59.15,1,4,No
5658,Male,20,ME,7.18,83.82,89.11,0,7,Yes
